title,url
A Cross-Validated Ensemble Approach to Robust Hypothesis Testing of Continuous Nonlinear Interactions: Application to Nutrition-Environment Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313685
The Optimal Value Bill James’ Pythagorean Method for the National Lacrosse League,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309630
Do Female High School Athletes Peak Earlier Than Males? a Time Course Analysis of Times for Various Track and Field Events,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313528
Injuries in Female Wrestlers Presenting to the Emergency Department in the United States,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313564
Fair Qualifying Times Across Age and Gender Categories for the Boston Marathon,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313689
Statistical Inference for Networks of High-Dimensional Point Processes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309766
Classification Accuracy as a Proxy for Two-Sample Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309787
High-Dimensional Nonparametric Density Estimation via Max-Random Forest,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309844
Testing for Association in Multi-View Network Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312677
Learning Optimal Distributionally Robust Individualized Treatment Rules,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312949
Estimating Optimal Treatment Rules with an Instrumental Variable: A Partial Identification Learning Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313448
Personalizing Treatments for Habit Formation: Learning Optimal Treatment Rules from a Multi-Arm Experiment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313703
Optimal Estimation of Generalized Average Treatment Effects Using Kernel Optimal Matching,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313541
The Value of Personalized Medicine: Treatment Effect Heterogeneity in the Treatment of Advanced Heart Failure,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313791
Data Science: How Federal Agencies Are Upskilling Staff for the Modern Data Environment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312298
A Hierarchical Bayesian Latent Class Mixture Model with Censorship for Detection of Linear Temporal Changes in Antibiotic Resistance,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309589
A High-Dimensional Mixture Model Approach to Anomaly Detection for Wind Tunnels,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312637
Nonparametric Analysis of Delayed Treatment Effects Using Single-Crossing Constraints,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312652
Connecting Population-Level AUC and Latent Scale-Invariant R-Square via Semiparametric Gaussian Copula and Rank Correlations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312755
Model-Free Posterior Inference on the Area Under the Receiver Operating Characteristic Curve,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313201
Report on Climate Change in Alabama Using EPA and InternationalComparisons.Org Database Resources,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313493
Bayesian Additive Regression Trees for Multivariate Skewed Responses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313635
Interim Monitoring in Sequential Multiple Assignment Randomized Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313667
Use and Reporting of Statistics in Basic Biomedical Science Papers on Cancer Published in Nature,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313699
Predicting DNA Methylation from Genetic Data Lacking Racial Diversity Using Shared Classified Random Effects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310969
Community Detection and Inference in Multi-Layer Networks with Applications to Schizophrenia,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313745
Profiling the Dynamic Trajectory Using Mixed Effect Models with Applications to Patient-Reported Outcome Measures in Michigan Arthroplasty Registry(MARCQI),https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313923
Causal Inference for Explainable Health Policy,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314012
Feature-Based Link Predictions Under Graph Root Distribution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311025
Medical Analytics on Social Determinants of Health for Non-Communicable Disease Prevention and Control ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311087
Imputation of Scores for Examinees with Incomplete Data on Large-Scale Educational Assessments,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311121
Estimating Bias Due to Treatment Favoritism Using Network Meta-Regression: Disease-Modifying Drugs for Relapsing-Remitting Multiple Sclerosis (RRMS) Including Off-Label Rituximab,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312299
Association Between Neighborhood Crime Rates and Distance to Public Parks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312322
Identifying the Best Predictive Biomarker in Pharmacogenomics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312437
Exploring Survival Analysis Assuming Stochastic Order,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312476
A Two-Stage Sampling Approach to Improve Suboptimality in EHR-Based Study Designs,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309577
Individual-Level Estimation of HIV Recency Using Biomarkers and Auxiliary Variables,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309816
Linear Mixed Model Vs Two-Stage Methods for Developing Prognostic Models for Kidney Function Decline,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312293
Organic Direct and Indirect Effects with Mediator Values Below a Limit of Detection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313032
Practical Considerations When Building Prediction Equations for Blood Concentration Markers: Lessons Learned from the Hispanic Community Health Study/Study of Latinos (HCHS/SOL),https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313352
A Placement Value-Based ROC Surface Regression Approach to Evaluate Diagnostic Capacity of a Biomarker in Predicting Diseases with Three Categories,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313393
Risk Estimation for Left- and Interval-Censored Incident Disease in the Presence of Measurement Error,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313477
A Look at COVID-19 Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313956
Estimating High-Dimensional Covariance and Precision Matrices Under General Missing Dependence,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309715
A Generalized Kernel Two-Sample Test,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309721
Imputation Approach Based on Latent Class Trajectory for Handling Missing Values in Self-Reported Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309854
Variable Selection with Metaheuristic Methods,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312459
Sparse Machine Learning Methods for Regression with Regularized Tensor Product Kernel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313981
The Cost of Privacy: Optimal Rates of Convergence for Parameter Estimation with Differential Privacy,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309742
A Precise High-Dimensional Asymptotic Theory for Boosting,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312573
Optimal and Adaptive Estimation of Extreme Values in the Permuted Monotone Matrix Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312580
The Overlap Gap Property in Planted Submatrix Recovery ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313038
Distributed Gaussian Mean Estimation Under Communication Constraints: Optimal Rates and Communication-Efficient Algorithms,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313472
Fundamental Barriers to Tractable Estimation in High-Dimensions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313594
Semiparametric Maximum Likelihood Estimation of Panel Count Data with Time-Dependent Covariates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312629
Feature Filter for Estimating Central Mean Subspace and Its Sparse Solution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312930
Estimation of Change-Point for a Class of Count Time Series Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313033
Analysis of Panel Count Data with Time-Dependent Coefficient and Covariate Effects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313223
Cross-Trait Prediction Accuracy of High-Dimensional Ridge-Type Estimators in Genome-Wide Association Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309545
Composite Kernel Association Test (CKAT) for SNP-Set Joint Assessment of Genotype and Genotype-By-Treatment Interaction in Pharmacogenetics Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312198
Robust Semiparametric Bayesian Variable Selection for Gene-Environment Interactions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312544
Transcriptional Risk Scores from GWAS and EQTLs for Human Disease Prediction,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313016
Gene-Environment Interactions for Large-Scale Sequencing Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313892
Mendelian Randomization Approach for Robust and Powerful Estimation and Statistical Inference of Causal Effects,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313972
A Time-Dependent Structural Model Between Latent Classes and Competing Risks Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311022
Counterfactual Mediation Analysis with Multistate Models for Surrogate and Clinical Time-to-Event Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311049
Non-Parametric Estimation of Spearman’s Rank Correlation with Bivariate Survival Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311124
Causal Effects of Etanercept on Birth Defects with Missing by Terathanasia,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311140
Statistical Modeling of Longitudinal Medical Cost Trajectory: Renal Cell Cancer Care Cost Analyses,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312516
BigSurvSGD: Big Survival Data Analysis via Stochastic Gradient Descent,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313136
Dual Response Surface Methodology for Survival Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312234
Ensemble Methods for Survival Data with Time-Varying Covariates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312482
Case-Cohort Studies with Multiple Interval-Censored Disease Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313165
Mixture Cure Rate Models with BART,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313641
Estimating Causal Effect of Multiple Treatments with Censored Data in Observational Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313705
Consistent Variable Selection for Mixture Cure Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314047
G2S3: A Novel Gene Graph-Based Imputation Method for Single Cell RNA Sequencing Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312398
Construct Cell Specific Networks from Single Cell Expression,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312572
NISC: Accurate Clustering Through Neural Network-Imputation for Single-Cell RNA-Seq Data with High Sparsity,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313417
Modeling Dynamic Dependence Structure in Zero-Inflated Bivariate Count Data with Application to Single-Cell RNA Sequencing Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313504
Zero-Inflated Random Forests for Genetic Regulatory Network Estimation in Single Cell RNA-Seq Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313715
A Joint Deep Learning Model for Clustering and Denoising of ScRNA-Seq Data with Batch Effect Removal,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313894
Bayesian Weighted Assembly of Phylogenetic Trees Under the Multispecies Coalescent,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312932
An Evaluation of Filtering Effect in Microbiome Research,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313073
A Robust Semiparametric Model for the Analysis of Human Microbiome,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313112
A Bayesian Method for Ranking Differential Abundant Features of Microbiome Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313251
Fast Reconstruction of Phylogenetic Networks via Random Sample Consensus,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313478
Reference Invariance Property of Inverse Covariance Matrix Under Additive Log-Ratio Transformation,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313566
An Adaptive Multivariate Two-Sample Test for Microbiome Differential Abundance Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313904
SClineager: A Bayesian Hierarchical Model to Perform Single Cell Lineage Tracing Based on Genetic Variants,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309586
AIDE: Annotation-Assisted RNA Transcript Discovery with High Precision,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312681
Cell Type Hierarchy Reconstruction via Reconciliation of Multi-Resolution Cluster Tree,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313438
Quantile Normalization of Single-Cell RNA-Seq Read Counts Without Unique Molecular Identifiers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313680
A Robust Distance Metric for Single Cell RNA-Sequencing Based on a Multinomial Model,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313851
Differential Expression and Single-Cell RNA-Seq,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313958
Mediation Analysis with Missing Data for Genomics,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313974
Immunogenicity Assessment and Extrapolation in BDRS ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311030
A New Procedure to Evaluate the Quality of Check All That Apply (CATA) Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312916
"A ""Novel"" Application of Representation Learning to Understand How People Consume Books",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313023
Parallel Experimentation in a Competitive Advertising Marketplace,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313058
Using Bayesian Topic Modeling to Enhance Customer Purchase Prediction,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313818
Identifying Heterogeneity in Meta-Analyses: A Permutation-Based Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312926
Thou Shalt Not Throw Away Perfectly Good Data: How Using Repeated Measurements Improves Estimation of Mortality Risk in Liver Transplant Candidates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313010
Using Bootstrapping Techniques to Improve the Classification of Healthy and Abnormal Gait Patterns,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313634
NFL Injury Regression to the Mean and Its Causal Effect on Team Performance,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313746
A Logistic Regression Model for Monitoring and Classifying Post-ACL Rehabilitation Individuals for Return-to-Sport,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313948
Preparing Estimates of Proficiency and Their Variances for PIAAC Small Area Estimation Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309891
"Unit-Level vs. Area-Level Small Area Estimators, Revisited",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311108
A Variable Selection Method for Small Area Estimation Modeling of the Proficiency of Adult Competency,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311148
Combining Survey Data with Other Data Sources Using Small Area Estimation: A Case Study,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312241
Implementation of Small Area Estimation Techniques in an Economic Survey: The Experience of the Monthly Survey of Manufacturing in Canada,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312783
Comparison of Mixed Modeling Approaches to County-Level Crop Area Estimation Using Multiple Data Sources ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313316
"County-Level Estimates of U.S. Cancer Screening/Risk Factors: the National Health Interview Survey (NHIS) and the Behavioral Risk Factors Surveillance Survey (BRFSS), 2011–2016",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313792
A Novel Power Prior Approach to Borrowing Historical Control Data in Clinical Trials,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311145
"Practice Effects: What, Why and How",https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312282
Estimate Health Disparity That Accounts for Interactions/Correlations Among Risk Factors ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313446
Sample Size and Timepoint Tradeoffs for Comparing Dynamic Treatment Regimens in a Longitudinal SMART,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313725
Modified Q-Learning with Generalized Estimating Equations for Optimizing Dynamic Treatment Regimes with Repeated-Measures Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313777
Comparison of ML Methods to Predict Post-Stroke Depression Subgroups,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314015
Evaluation of Polytomous Diagnostic Tests,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309592
Statistical Considerations for Evaluating MRMC Studies with Qualitative Endpoints,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311088
A Statistical Evaluation of Alternative Techniques for Kinetic Analysis of Multiple Injection Dynamic PET Scans,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312591
Statistical Inference for the Difference of Two Youden Indices Obtained from Correlated Biomarkers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313579
Bayesian Analysis of Dependent Agreement Measures,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314039
Spatial Models for Social Networks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309718
Bayesian Nonparametric Density Autoregression with Lag Selection,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312247
Restricted Spatial Regression Methods and Implications for Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312353
Analysis of Personalized Trials Using Bayesian Distributed Lag Model with AR(P) Error,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312964
Bayesian Analysis of High-Dimensional Point Pattern Data Sets Using Latent Multivariate Log-Gamma Random Vectors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313173
Bayesian Model Selection for Spatial Hierarchical Models with Intrinsic Conditional Autoregressive Priors via Fractional Bayes Factors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313353
High-Dimensional Posterior Consistency in Mixed Frequency Sparse Bayesian Vector Autoregressive Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313495
Curvature Processes: Directional Concavity in Random fields,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313895
Identification of Gene-Environment Interactions Using a Marginal Robust Bayesian Method,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313124
Identifying Individual Rare Variants with a Fast Bayesian Variable Selection Method for Trios: Using TRIO_RVEMVS,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313145
Bayesian Modeling of Longitudinal Count Data Using Conway-Maxwell Poisson Distribution,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313249
A Latent Function Approach for Chemical Mixture Interactions in Risk Assessment,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313415
A Bayesian Latent Feature Model for Phenotypic Heterogeneity in Single-Cell Mass Cytometry Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313645
Estimating Treatment Effect in Electronic Health Records (EHRs) with Differential Number and Spacing of the Follow-Ups Visits Between the Treatment Groups: A 3-Step Novel Approach,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=310945
Concurrent Object Regression (CORE) with Euclidean Predictors,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=311079
A Cech-Type Simplicial Complex for Extending Correlation Networks,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312689
Asymptotics of Lower Dimensional Zero Density Regions,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312791
Graph-Based Compressive High-Dimensional Testing,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313084
A Single Index Model for Multiple-Infection Group Testing Data,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313598
Spatiotemporal Autoregressive Partially Linear Varying Coefficient Models,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313603
Semi-Supervised Learning of Dense High-Dimensional Parameter Through Predictive Surrogates,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309713
Statistical Determination of Multiple Sclerosis Onset of Thalamic Atrophy from Structural Brain MRI,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312505
Biclustering via Feature Weighted Clustering,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312618
Identifying Transgenerational Patterns of Correlated Methylation Sites,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313080
Conditional Functional Clustering for Longitudinal Data with Heterogeneous Nonlinear Patterns,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313240
Greedy Trend Test for Detecting Monotonic Patterns from a Composite Null with Applications in Biomedical Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313513
Selection and Verification Propensity Matching in External Validation Studies,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309638
Impact of Inconsistent Imputation Models in Mediation Analysis ,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309881
Revisiting the Finite Selection Model for Causal Inference,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313166
Causal Inference Methods for Vaccine Sieve Analysis with Effect Modification,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313616
Statistical Inference for Testing Multi-Dimensional Mediation Effect,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314041
A More Powerful Test of the Composite Null Hypothesis Arising in Mediation Analysis,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=314063
Weight Calibration to Improve the Efficiency of Pure Risk Estimates from Case-Control Samples Nested in a Cohort,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=309759
A Flexible Approach to Modeling the Dependency of Health Outcomes on Dietary Intake,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312401
Modeling and Analysis of Sleep Apnea Events Data from Infants Using Pacifiers for Improved Diagnosis of Obstructive Sleep Apnea,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312587
Gestational Age and Disease Patterns in Early Childhood: A Comprehensive Study Using Large Sample Size,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312692
Ensemble of Empirical Bayes Method to Integrate Summary-Level Information from Multiple External Studies into the Current Study,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=312927
Quantifying Patterns and Predictors of Respiratory Distress Using Time Series Methods,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313530
Quantile Probit Copula Model for the Joint Modeling of Correlated Binary Outcomes,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/AbstractDetails.cfm?abstractid=313911
